datetime,F7_delta,F7_theta,F7_alpha,F7_beta,F7_gamma,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,F8_delta,F8_theta,F8_alpha,F8_beta,F8_gamma,F3_delta,F3_theta,F3_alpha,F3_beta,F3_gamma,F4_delta,F4_theta,F4_alpha,F4_beta,F4_gamma,T3_delta,T3_theta,T3_alpha,T3_beta,T3_gamma,C3_delta,C3_theta,C3_alpha,C3_beta,C3_gamma,C4_delta,C4_theta,C4_alpha,C4_beta,C4_gamma,T4_delta,T4_theta,T4_alpha,T4_beta,T4_gamma,P3_delta,P3_theta,P3_alpha,P3_beta,P3_gamma,P4_delta,P4_theta,P4_alpha,P4_beta,P4_gamma,T5_delta,T5_theta,T5_alpha,T5_beta,T5_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,T6_delta,T6_theta,T6_alpha,T6_beta,T6_gamma
05/04/2025 16:32:09,0.002891771810884967,0.0022463316050976116,0.0021313621792142658,0.0009251493446801052,0.87765557614209,0.0036607731617107056,0.0010107990292457804,0.0008596395494486521,0.00038268349278691884,0.8802367734805393,0.00493469619931067,0.0009268666054968927,0.0008948013874333226,0.0003108048789462851,0.8791859660371664,0.0044204080187685915,0.0010490002160811807,0.0011383901967980676,0.0005232046654398846,0.8779853629991398,0.0020142697482546093,0.0016877549089641347,0.0018217945763350871,0.0007740585172329243,0.8783399337453622,0.003473504359439827,0.0019000555618559215,0.002441064424453388,0.001370153783668998,0.8744935038520449,0.014380148014553012,0.002353364123797571,0.0025507758810798206,0.0009644730784352486,0.8499148423988276,0.0008354928999062149,0.0007595538836919831,0.0009561213827463212,0.0004058441762563949,0.8862714377035971,4.487355524544279e-05,4.088339467215657e-05,2.548911225155802e-05,1.2026428499366382e-05,0.8885615808276006,0.002269025963841334,0.0021071408524822046,0.0016463025147489907,0.0005447757194033643,0.8838218982082868,0.0008066129185785698,0.0007799126835292411,0.0006123016947613283,0.00020181779500052109,0.8871690706956298,0.0011555358528650978,0.0015863439042964043,0.0010679565448428248,0.00039719808640418754,0.8851093488627505,0.014573351457930787,0.019610497300667294,0.013992308909487642,0.004894597023862697,0.8361826852942129,0.0003355633825339419,0.00026512790036757166,0.00014941774595934223,9.850783087666852e-05,0.8880568581100919,0.000953412470499532,0.0013818313565151527,0.0008607274051640375,0.0003134415673100257,0.8858865300306554,2.6743883367241587e-05,2.0524253894111463e-05,1.0389155112465896e-05,8.052687034458965e-06,0.8886589587966016
05/04/2025 16:32:11,0.004611739163682331,0.008042080631470494,0.0004984712038416198,0.0006225497482189661,0.8756440634405602,0.001592097369489639,0.00238403421140463,0.00025296355219869344,0.00023267092773715382,0.8837713862313921,0.0014888711320488672,0.002331847389895083,0.000246501247584723,0.0002241586626982234,0.8832074599322097,0.0032962592597881512,0.003853324332561588,0.0002573797629504049,0.00028325870115125955,0.8804911026670134,0.00368736643616053,0.005570109419119817,0.0004935266406828546,0.0004882449410204432,0.8771725995868564,0.006101317498702846,0.0075389095742655204,0.0006912209696967726,0.0006897402904491173,0.8736090405675973,0.006294406508379172,0.009685063688362085,0.0007390094148540709,0.0009940666215236013,0.8684272052914266,0.0022094823109664458,0.002917485845695338,0.00019884027513543225,0.0002701448161434346,0.8834438208973062,7.734092251050669e-05,9.579603161550166e-05,1.2388578627905819e-05,1.2840699355637325e-05,0.8889282300344642,0.0035912665552785077,0.004969986323567797,0.0005758477870886222,0.00039605190603057995,0.8816141824825747,0.0016494354044283115,0.002089285065384714,0.0002615206753278481,0.00027081682543857253,0.8856253313964209,0.0027373355316823314,0.0036444155083958023,0.0004687434882572716,0.0003917701227695209,0.8831384661558167,0.027874798628633048,0.04027661901833817,0.005995598675939626,0.004326549839451762,0.820734224425288,0.0007630056345672933,0.0005639625475540048,0.00012733123733102173,0.00014006241418028842,0.8878212821611953,0.0023161374903005127,0.0030396521078006433,0.0003609500591160924,0.0003380098800431601,0.8839419197737489,5.415593916642348e-05,3.385186317121243e-05,6.39847460877466e-06,8.790041853027595e-06,0.8892805816787276
05/04/2025 16:32:12,0.0017748294809446208,0.0012674901831782597,0.0016989687051191227,0.0013674185636657343,0.8797949025320583,0.0011237780898470072,0.0007167635378049486,0.0008630350648676525,0.0005805416553204015,0.8827752251835778,0.0014975433084751613,0.0007801524194785889,0.0008181183751394485,0.0006198748985992805,0.8820585140247523,0.0017800187611897518,0.000789922219633209,0.001058197661173126,0.000798641475945682,0.8807711985715014,0.0022209400789194797,0.0009486232545848429,0.0014630824460636043,0.001037701521370241,0.8789210260688027,0.0034334236178715275,0.0010626438532521825,0.0020634414621510007,0.0011291216138172632,0.8755674285048349,0.00550597625262875,0.0018234420428866903,0.0017995735107081742,0.0016086974011252397,0.8723283817234578,0.0009937421955988858,0.00040185374503922555,0.000659516000241909,0.00040029819633755477,0.8852029132377992,5.551007302795936e-05,2.0830138214343774e-05,1.0177887055967408e-05,2.1872784713128285e-05,0.8889423302570977,0.004162022359537846,0.0010693614512537544,0.0006234283790499611,0.0008622630413043049,0.8840574226573927,0.0011210011487059373,0.0005215795025296412,0.00019789704963235478,0.00044650255202698835,0.8876018882134409,0.0026367714351431446,0.0007441351717015522,0.00047416363380016106,0.0008420434065125268,0.8850212214095575,0.022668057021806985,0.010083227465948462,0.006009303035809403,0.009200254283468415,0.8452002887198576,0.0005288811630465667,0.00022042502518474435,5.494828820443918e-05,0.00018107903871286053,0.8878760228809041,0.0020760593122843285,0.000718267185389763,0.00037031989521591423,0.0006227758875405781,0.8860232855796818,4.18628764222083e-05,1.2137767134867126e-05,2.785168672092744e-06,1.2320555971729745e-05,0.8889045570971802
05/04/2025 16:32:14,0.003391082734406529,0.00041108695978139814,0.000897078212715979,0.0011935116163308427,0.8797627884094473,0.0011805152882656599,0.00015102543735293555,0.0003824602029605105,0.0005133670584382782,0.8843671771187596,0.001390563211937323,0.0001785031161362615,0.00042451103766653935,0.0005789382579285056,0.8834374402649161,0.0009348392607721579,0.00031871601968772354,0.000573005920339642,0.0006252070954088569,0.8839604596839625,0.0027139142880072283,0.00026802981435386644,0.0008696539038532558,0.0009793699554101977,0.8798677534908556,0.00377537452906007,0.0002995641133920778,0.0008597395767221484,0.0013566040314377523,0.8774709876872175,0.0018699218495181055,0.0006543057119576547,0.0013657359237806898,0.0013263917221267873,0.8770821948189262,0.0010706134836408966,0.00012294004969289578,0.0004088935657147613,0.00035488941762791624,0.885684779184524,5.494391780790546e-05,9.856974307744394e-06,1.5226329712985992e-05,3.102394183519312e-05,0.8888781809749541,0.0028937682408218994,0.0004982224861541246,0.0008457541860008055,0.0015063096802773665,0.8836218333857162,0.0012909867265449766,0.0002680335428107381,0.0003415581439866383,0.0006629554711545442,0.8869354065600765,0.002855703730408214,0.0003463148130077044,0.0007140900738507998,0.001082176851843678,0.8840092336132888,0.028913332407379227,0.0035660692848225976,0.007569441408172725,0.010840202568157728,0.8348742191636646,0.0005820419209820946,0.0001581400082217204,0.00011118363871816252,0.00027595628184894365,0.8879308293413802,0.0019838624351490412,0.0002911205806158317,0.0005878890786529367,0.0008477013104609228,0.8854113506405931,4.0609530104422235e-05,8.953098608147859e-06,6.401214186127456e-06,1.8512417129040556e-05,0.8889171681439839
05/04/2025 16:32:15,0.0036347172387060558,0.00021855393097674244,0.0005104571830053487,0.0009598050546908395,0.8803889461359151,0.0012491647965214385,0.00013096394281330464,0.00023592947550141958,0.000403893761301527,0.8845721790296216,0.0010973374271058868,0.00015917910451874174,0.00023973469067405662,0.0004350069892929713,0.8845339397080201,0.001455975228478272,0.00014939561784802047,0.0003729581980415239,0.0004902543150715467,0.8838214852594014,0.002585797749669382,0.00019734888567117997,0.00046980430517683957,0.0007768399715680949,0.8808747010397162,0.0036331323296092243,0.00043766717241244585,0.0008786896042093223,0.0012716999255069626,0.8772746074530793,0.009133639982886979,0.00028733435951729477,0.0006103240709481196,0.0012259683869991855,0.8676036768552102,0.0013455425906005482,8.83884256277312e-05,0.00019349220158654913,0.00023159743329782402,0.8862441484022109,5.4804448332620444e-05,2.657283177103217e-06,8.960932415867968e-06,1.8776211111242546e-05,0.8887706404947,0.0019618231771169926,0.000147811860458152,0.0005841508923333645,0.0009297236066936964,0.8854725685824462,0.0011708442787209496,5.916541911075678e-05,0.0001428285885495858,0.0003941630622618815,0.8875137161627331,0.0025192083026942583,8.624388048757951e-05,0.00033817864242366284,0.0006516498011502512,0.885425658998643,0.02431242306911226,0.0008453259569368122,0.002660447281136286,0.007797087658007378,0.8506266035180894,0.00047907691447102884,1.3433270267170468e-05,3.818957396567462e-05,0.00014143782389665192,0.8883585582839445,0.001821356943165473,4.563261970445536e-05,0.00022870855212441527,0.0005325316202732075,0.8864338937670238,2.429937122540225e-05,1.3437999873081487e-06,2.5196089727261668e-06,8.764487223505132e-06,0.8888635269198437
05/04/2025 16:32:16,0.007296957936240137,0.0019968990704114023,0.0008207499660824701,0.0013593762153046823,0.8754141933869121,0.005814221410112751,0.0011068830828652805,0.0004196476053757592,0.0005564523545165824,0.8796414202073373,0.007007037168068072,0.0012766404557990796,0.00043457195603717464,0.000600822016764129,0.8771177150118727,0.008054995029141936,0.0013359483761819432,0.0005339933518209496,0.0007981122072552845,0.875140865195315,0.005795433079753903,0.001411566607727778,0.0006585056945065038,0.001009234170196687,0.8769381886102073,0.006694322553199778,0.0015839534713007746,0.0009323757043103746,0.0013969549335819875,0.8747869338051413,0.0682394458488976,0.001655746026310422,0.0009083352856457862,0.0012234888828655567,0.7496520799492987,0.0015404914373582193,0.0005129898330438337,0.00025980605102094296,0.0003789297473065972,0.8848375576040819,3.6032777387861207e-05,1.7589955521489586e-05,1.9899303615752925e-05,2.0143320674418517e-05,0.8887679117462283,0.001738553363570612,0.0009367204452692418,0.0010053873834794,0.0011744807200706397,0.8849824831815801,0.0024408961953043293,0.0004123943115026751,0.00037972819783017945,0.00031328886563637486,0.8857791981805538,0.0007592604570507205,0.0007127470074621699,0.0007234176662393132,0.000736909479925789,0.8866810843001488,0.010311208474506114,0.010380461686861037,0.00893131623956377,0.010136425541036382,0.8541255359261537,0.00022493250581194225,0.00015498886957563267,0.0001946743260882157,0.00012267338220356977,0.8884737420999881,0.000737412062178639,0.0006442044204340574,0.0006441180098598142,0.000583235840665299,0.8864124484201882,5.883870528811384e-06,6.989443306581971e-06,1.3941126337136894e-05,9.489774341337224e-06,0.8887587533194964
05/04/2025 16:32:18,0.0026552693523786792,0.006526498808495264,0.0009957332427585437,0.0017088264349821914,0.8736622977316405,0.0019125617970705592,0.0024056313207863294,0.0005021670768990672,0.0006815961976791924,0.88031843898428,0.0013256955609929374,0.0024192009311782693,0.0005292566937660342,0.0006876427815689331,0.8808354571912005,0.003144620578264875,0.004525147955695341,0.0007447244183708799,0.000936153958133512,0.8749189431945278,0.002451972477910669,0.004676870297009118,0.000993034865189639,0.0013035056634266315,0.8755311073121471,0.003533030250864205,0.007618289592721201,0.0013057376242960942,0.0017604632682228648,0.8682484841166005,0.00405268854852302,0.006948629713322677,0.0011997087017207241,0.0022596177209430026,0.8667340747337672,0.0011871222689314948,0.0022485568434658034,0.00036101556953598506,0.00054425837602379,0.8830825246074825,0.00011032954217617358,8.367363939656484e-05,1.703758821033765e-05,1.799468832593567e-05,0.8886346474508819,0.0029547922797236066,0.0046678431944826545,0.0009270921962041688,0.0010636082438997604,0.8789014938735499,0.0013848068752241897,0.001556084333995704,0.00037957555400977956,0.00031297392569383883,0.8844171344882207,0.0024361473968607565,0.003151828920071753,0.0006584674748469462,0.0007004411994958566,0.8805071444150602,0.021781961487485013,0.032023183290703874,0.0062589455455556225,0.00933247517828812,0.805393104156654,0.0005571967434257141,0.0003633443689802733,9.845606185206643e-05,7.817256623348348e-05,0.8873003270331127,0.0017663636279745942,0.0023985332370452025,0.0004912087591257787,0.0006049788870604026,0.8824606979897803,5.925640586227349e-05,2.7960300445109387e-05,5.237055175111856e-06,5.447202951829721e-06,0.8888095774682961
05/04/2025 16:32:19,0.003341111360632881,0.0008829869434373716,0.0007192078284229988,0.0010017377004263874,0.8806534013243414,0.001321563351491817,0.0003569578122514246,0.00030503295901684673,0.00041155348391746827,0.8850961403069335,0.0011904047485535912,0.0003164248694455553,0.00028075664021961344,0.00042424810048644654,0.885150669394013,0.008448746649373482,0.000498789421425006,0.0004543841837872713,0.0005613531698825716,0.87008938446532,0.003328948728118557,0.0007053930234751369,0.0005867666438038596,0.0008031311005291735,0.8801518653106903,0.005127117381139506,0.0008659185365123605,0.000708057538784082,0.0009699200723325729,0.8769165421600906,0.014899226133552183,0.0011231544582188877,0.0011135565571656352,0.0011098051436044835,0.8567518275993354,0.002415199503915447,0.0003516010657758741,0.0002179168257202972,0.00036228428904299764,0.8838691765880801,4.673874457146888e-05,1.1456603042551831e-05,2.505064384947721e-05,1.7743407658524565e-05,0.8891047205289546,0.0025819892073650637,0.001265440348918278,0.0012659807583184448,0.0008974977047750855,0.8832795696228022,0.0009875687138950803,0.000247472867378665,0.0004307481455340669,0.0004044433246408015,0.8876684446899104,0.0019317183650901285,0.00038231549199423294,0.0007433402089354699,0.0006518985256078546,0.8854492434333591,0.03265535006474935,0.004215330284773885,0.00782603563293162,0.007569195195411594,0.8187288486810768,0.00029941778955903985,8.232713127721174e-05,0.0002799653459742254,0.00020173204244297756,0.8887874414433325,0.001567258588042821,0.00034427100817655736,0.0006481825700518066,0.0004932760221883324,0.8859294156860335,2.3048270019411524e-05,5.720007372809115e-06,1.5884503472668184e-05,1.3773357294399875e-05,0.8892116985048774
05/04/2025 16:32:20,0.0015589822233236352,0.0029150951587934766,0.0007015063913217424,0.0006070564820963159,0.8815183418150706,0.0003046632625060195,0.0007850641870432195,0.0002636347739556366,0.0002616724429403551,0.8852567648540438,0.0002723030595702848,0.0009763205405180878,0.00038580531616092635,0.00030396755928991336,0.8848232115750307,0.0004707378360426136,0.0018176002331575793,0.0006476883441054491,0.0004910720899252772,0.8830583582350144,0.0006273182148429912,0.0019474625896957827,0.000585650734826024,0.0004436606650025852,0.881896152902433,0.0007313920896145958,0.003148224254916296,0.0008078442110173791,0.0005790376100513001,0.8790310634793023,0.0029969267863429036,0.0032916393533300218,0.0010290546380087784,0.0009284838408877735,0.8768089938300391,0.000392661927313954,0.0009461528225242385,0.00031695596982052527,0.00022254427916444417,0.8866518730802782,1.0450831353294688e-05,5.745579016081558e-05,1.1614004112476275e-05,8.92131361917928e-06,0.8891622577233322,0.0013434671449610454,0.0032830468463368205,0.0006760475729079184,0.00046064120093683956,0.8838124669423736,0.00031501909011846606,0.001494342709571607,0.00017547829466935927,0.00019179568410639968,0.8879437567845848,0.0003970479152126939,0.0025441110468455395,0.0004121933938208026,0.0003374098689387902,0.8859887117636386,0.0057280128541862,0.026791787755659244,0.005334168752757408,0.0040811978800592745,0.8491153852832836,6.815607071016204e-05,0.0006145967776239379,7.368869672117452e-05,0.0001125788679795051,0.8886248440023417,0.00040366387427159567,0.0019297618274169424,0.0004212515945983617,0.00024655128478820465,0.8864984082432581,4.241770710643768e-06,3.8953856878377686e-05,5.047079366607871e-06,8.009533365952708e-06,0.8891764605542052
05/04/2025 16:32:22,0.0024254129699707912,0.002890808580048897,0.0009971288128104454,0.003525193529102062,0.8773995029758614,0.0010523070891549186,0.0014440483761765158,0.000540881652943904,0.0013250550176418182,0.882569944456583,0.0016159945582851934,0.0015420976768411336,0.0006113451431909998,0.001429775449590681,0.8813277406924886,0.0026519138133246226,0.002657540319298238,0.0008075596773322185,0.0019180486934744455,0.8788199336834304,0.0030888576709759766,0.0026579183666750115,0.000966232023535326,0.0025803881443277497,0.8768498243262748,0.004790663456087609,0.004220269257985286,0.0015193037129748975,0.0036549878382003327,0.8710270186950069,0.00397988149392181,0.004253532918032866,0.0016078387289164455,0.004283384520685355,0.8712696269763462,0.0013422917128181992,0.001093482524886828,0.0003809912343456625,0.0010775468095740176,0.8853972016435603,4.520433462287131e-05,6.026783663003352e-05,2.5186056746825113e-05,3.459640836344477e-05,0.8887391504357428,0.0033128272784068023,0.0031001511213038725,0.001358875647756438,0.0021822825199616855,0.881113380662035,0.001242381862722294,0.0012962409822466687,0.0005387848776218,0.0008214966662182382,0.8861615401980842,0.0021101373742382864,0.0022758401757714403,0.0009816767393974342,0.0014909685884426408,0.8828993039932427,0.021386488654476548,0.02232014887741336,0.007439206197687864,0.016281270557767773,0.8300165308856616,0.00031189020952762707,0.000646212628123884,0.00018181592684018792,0.00024292757745663987,0.8880923555683202,0.0017269582394758103,0.0017805480443715226,0.000589563981828481,0.001046179032993888,0.8848490201501066,1.701226847168607e-05,3.474582363891955e-05,1.3134938693406647e-05,1.6832857092065615e-05,0.8890908498908002
