datetime,F7_delta,F7_theta,F7_alpha,F7_beta,F7_gamma,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,F8_delta,F8_theta,F8_alpha,F8_beta,F8_gamma,F3_delta,F3_theta,F3_alpha,F3_beta,F3_gamma,F4_delta,F4_theta,F4_alpha,F4_beta,F4_gamma,T3_delta,T3_theta,T3_alpha,T3_beta,T3_gamma,C3_delta,C3_theta,C3_alpha,C3_beta,C3_gamma,C4_delta,C4_theta,C4_alpha,C4_beta,C4_gamma,T4_delta,T4_theta,T4_alpha,T4_beta,T4_gamma,P3_delta,P3_theta,P3_alpha,P3_beta,P3_gamma,P4_delta,P4_theta,P4_alpha,P4_beta,P4_gamma,T5_delta,T5_theta,T5_alpha,T5_beta,T5_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,T6_delta,T6_theta,T6_alpha,T6_beta,T6_gamma
05/04/2025 16:35:10,0.0018981135960489438,0.0023151390537462365,0.002663142749584034,0.0014178924302941853,0.8766046470299738,0.0011910571435363156,0.0009662603875061259,0.0006636274764220868,0.0006374827397263123,0.8818993596797895,0.0010029572565762384,0.0010193308899042644,0.0005320335348583081,0.0006461527831750744,0.8824587968847348,0.0006521381499417319,0.002221657137278345,0.0009740083996384954,0.0008180920358987875,0.882179663290624,0.0012744081672670389,0.002271026579472642,0.0019625607114612626,0.0012543942722047171,0.8771786829871594,0.0016102286037086731,0.0027690268591880184,0.0021263159350284853,0.0014297269312502573,0.8749391435830749,0.017041201217114173,0.0035240412383469857,0.0033872507011274227,0.002035131781510139,0.8307780772938473,0.0009603608427113215,0.001115563089856178,0.0009253725399389484,0.0005105364268545632,0.8877635227798151,0.00013014302660678903,5.1202518181725646e-05,3.7926344471314695e-05,3.368435019589229e-05,0.8902878215858857,0.0015165748040682461,0.0026138708678531053,0.0015605326300443777,0.0012894457648459513,0.8858197684933294,0.0009779415827813743,0.0011043250801696775,0.0008520065394099267,0.0005048676451919149,0.8876965335777477,0.0011582546140575223,0.0015805051115953528,0.001215625067446229,0.0008072150796253346,0.8865002150707646,0.01120228120379672,0.01761412905960638,0.020796536570881825,0.012734582595357374,0.8286122667213167,0.0004892023837949371,0.00042704804360217533,0.0003683381150098532,0.00017445174064964527,0.8894060404465945,0.0011810563920916818,0.0016893679808297989,0.0015769217613761555,0.0009062685026336244,0.8869296182211658,0.00012620145807605486,2.714173759877174e-05,2.6849379006110818e-05,2.106400706287092e-05,0.8902585876494326
05/04/2025 16:35:11,0.0028002781493924847,0.003593436122943425,0.0028143528023829526,0.0026513185660793507,0.9696080580769245,0.0013232362501665548,0.0014420384389712915,0.0018599599943394528,0.0023257218368167285,0.9754571415709417,0.0013271189859326484,0.0011572588623007993,0.0018299673722429529,0.002285430679293235,0.975389435402989,0.0033560472678518948,0.0019086571783984623,0.0025128546731061877,0.002412238949613534,0.9711927056994665,0.003401305743287306,0.0026636518725686315,0.002972481022746828,0.002296366664890448,0.9678608447964734,0.004653593112779126,0.002605703746753518,0.003515542602979289,0.0026081176751279,0.9651884635275741,0.005459447349034998,0.004010563674745608,0.003774871877755149,0.002998204014509239,0.9607774935840941,0.001294909486639862,0.0019275685349260546,0.0019350565188978755,0.003024616796671146,0.9765159237785351,0.00020124412512679152,0.0005402855194981857,0.0006315814410430061,0.002670861831358688,0.9924716843265169,0.003438207600265158,0.0027907484966330186,0.0021229636572369934,0.0033669294468830877,0.9845803880593665,0.0011467762318220088,0.001496499104431789,0.000974223768781552,0.0029452846449741546,0.9900197037634869,0.0017175631046084509,0.001517797658776178,0.0012182027186455797,0.002775693368981825,0.9884490867527951,0.027979313055938648,0.013531212786241677,0.011969585664908104,0.009221569126358733,0.926212357782461,0.00036832552665622603,0.0008438117380939941,0.0005607863228617942,0.0033037931339716044,0.9920990651118452,0.0017511152603617531,0.001849013518125453,0.0014251604033798577,0.002822529707887606,0.9881380768405105,0.00037752355532465236,0.0005773902455223608,0.0006176934431202742,0.003031050343449917,0.9922571626121005
05/04/2025 16:35:12,0.01054119716811505,0.002293359664183458,0.0004897431962586043,0.002175804579016826,0.8702437783653474,0.008882603047710953,0.0024361138822100543,0.00024986299791817203,0.0007285393144889604,0.8735909357990199,0.0073343581529760424,0.0024194438540867877,0.00025582056155749975,0.0007412762376414254,0.8749156063137883,0.0062542176587403716,0.0016498372252071532,0.0002720548591773223,0.0013416508925980825,0.876642666240129,0.0069428602086920935,0.0020878759187701206,0.0003124276811745559,0.001784222417384905,0.8731149009012452,0.008247542569019623,0.002639607500460987,0.0003761931023086465,0.002696529008353497,0.8701235932268808,0.009466606558255862,0.0023462733514985406,0.0006463269602192795,0.0032336703316431276,0.8663629800211403,0.0016990974913357697,0.0006286245541077105,0.00010458357329482487,0.0008863102809403917,0.8845109128086913,6.504312225981133e-05,1.7509461782358115e-05,8.049474045138794e-06,2.855510546320725e-05,0.8884066841753704,0.0040305011084388435,0.0011581529785718906,0.0005210700861000654,0.001351766829121477,0.8820210616434108,0.0013010334418696284,0.0004564778440265681,0.0001659910190659417,0.0005362364921357501,0.8867877796669386,0.0016614600576150633,0.0006877051755287784,0.0002329920816924998,0.0008932051642417206,0.885576040123003,0.019532730806184916,0.007779375403647345,0.0036013139506937525,0.012631906116717832,0.8431848710674201,0.00030584281666768234,0.0001172453813891569,6.799309008107988e-05,0.0002144622873829015,0.8884398500097986,0.001271599587605561,0.000571680839476466,0.0002649671259048579,0.0010422544661068222,0.8858191276968088,3.566851329685162e-05,4.038787135593298e-06,4.745207750529153e-06,1.841658498895913e-05,0.8885447079127555
05/04/2025 16:35:13,0.04183415659562543,0.0036260601117997743,0.0036682347470556502,0.003820233224444176,0.8369056542017229,0.017468219815884835,0.001478434582011553,0.0016578108497958227,0.0017581225578156875,0.864470537721052,0.01803124965631698,0.0015138948881414807,0.001452880773226562,0.0016537862743348523,0.863933534329634,0.03185583304797668,0.003036223427099771,0.002582298442524734,0.002378098727703872,0.8495195977365138,0.043541232502885684,0.003480166065485012,0.0035438869265703656,0.0035765320111631914,0.835155673031861,0.05102143795683704,0.004253982290092625,0.004416129869870945,0.004148624982051942,0.8244416243688748,0.07846382631301092,0.007851449513143774,0.005162479703340339,0.0046405351963682475,0.7979726216279305,0.01969057004588714,0.0018804950552492484,0.0014848472340264658,0.0011470942419875149,0.8655145266339643,0.0008508689289400441,6.264590090965022e-05,4.9000887662276296e-05,7.2543019579522e-05,0.887605909638606,0.050111975728217836,0.0029077629727525473,0.0024346611997035344,0.0034491071483415078,0.8403237774152802,0.06544637106345501,0.0034485240873152,0.001987662615180148,0.001471035653395997,0.8229045114557908,0.022458224181402427,0.0029508884957531135,0.0013350653127055395,0.0015030464777947956,0.8608033093464228,0.2312068317683737,0.01832030829055784,0.019185671213360393,0.021744036784483427,0.6219645183632561,0.01256123737785735,0.0005006525072179903,0.00047122565759506724,0.0006680532886497936,0.8763653820753744,0.026859862623865725,0.0020743230217219466,0.0020571933911265805,0.002004560365960735,0.8613173806096737,0.0005075980248744113,5.782082981639877e-05,5.29030652200076e-05,6.102890252028079e-05,0.8876302987805369
05/04/2025 16:35:14,0.1833860249675023,0.008332815956897367,0.005669895037485711,0.0014052859150222564,0.5821712534842423,0.0904775036495095,0.004916203456843178,0.002781024056744457,0.0006967258036451938,0.7350346838132558,0.09190964388562904,0.004844911169035403,0.002617573507661847,0.0006840217789228737,0.7308024544585191,0.14885799524653937,0.007077536875611031,0.0039380575873509075,0.0009735700316635742,0.6402600758611036,0.18783947871571974,0.012120337507123153,0.006307424309326383,0.0011070914549799972,0.5752558719112363,0.18846774861260646,0.010791820267713952,0.0058223414866554486,0.0015951940679139985,0.5610758920759686,0.25351674459157925,0.011111168344430973,0.006773938555903097,0.001690091900798838,0.4657412267158987,0.09954417325333942,0.005331379665014002,0.0029290195078448874,0.0005759213887908014,0.7207379834106873,0.0062327079323041676,0.0002789621336211632,0.00012128845480673082,3.0748024530703096e-05,0.8778945501482784,0.11969281787661422,0.014445651104797603,0.0007647341457335769,0.0024653533505592396,0.7001012286441956,0.13535626554414973,0.03968008836515629,0.004754992222395719,0.002442832873666852,0.6573736866896054,0.13224427958191934,0.007934593654060913,0.0009861279525642524,0.0010387704748278596,0.6699084617896066,0.4289603181551572,0.03648736051704881,0.00788903520219039,0.0031176300371363757,0.162964857676896,0.04896215410696444,0.0030576758015474505,0.000831605531196888,0.0005870181608236985,0.8091157614892854,0.14075037918903233,0.005915418342827377,0.003779985180169858,0.000701378726619051,0.6508586563823671,0.0036267970861434302,0.00028234504351198013,6.226850722827081e-05,1.2933082355612108e-05,0.8822833650552442
05/04/2025 16:35:15,0.013122962307583879,0.0011389869230873707,0.0008840942584509071,0.000846479906805087,0.8623958350986645,0.004721649602795043,0.00032692239741498476,0.0003335886858819928,0.00033553863477321725,0.8776488080770947,0.004558059779282118,0.0003324141132078271,0.0003573103415245154,0.0003589891072241425,0.8774763417796094,0.008358082962736822,0.0006711412052133911,0.0006328398379948684,0.0005273835843090939,0.8694774130036437,0.013015707664068281,0.0010789986656034273,0.0006817353320551576,0.0007607840597003778,0.8618392107233034,0.012168796361420642,0.0007503700642299257,0.0010825269960626296,0.0010397440880932673,0.8626239422437694,0.020030900740963056,0.001598770608827126,0.0013398515976674361,0.001188422698203249,0.8444735587674082,0.0043931555073365505,0.00037758007002589104,0.0003426224589946735,0.00023599653929418947,0.879968664479333,0.00022041487500651806,3.777058215397566e-05,1.13790617943344e-05,1.0770670254583175e-05,0.8879457614477102,0.00848825220601715,0.001616848181139958,0.0005474729642727909,0.0005553550628962841,0.8723916950152134,0.0032248802245605423,0.0012254108443124554,0.00022396615146500585,0.000274342609443742,0.8824021775583801,0.006699128645833351,0.0009511467325840605,0.0004177569628193714,0.0003869288208902148,0.8753524903388727,0.07642990449392906,0.011374534567152731,0.004634485812329756,0.003140089226736233,0.7389528614330042,0.0018819796300846908,0.0004898841624087196,0.00011427335483733982,0.00011056010061467637,0.8844566655332889,0.007383251030998706,0.0010298415027292257,0.0004625044686081134,0.0003372465031679999,0.8735703675358828,0.00015128136146091368,3.6701806476558305e-05,6.5931695553263944e-06,7.511920157383161e-06,0.8880831025305167
05/04/2025 16:35:17,0.009526154757054574,0.0017974995424413789,0.001205456113880825,0.0013263166004782322,0.867168737741091,0.011776307111852834,0.002223905099247341,0.0005822551004424636,0.0004975658230239028,0.8676891187785267,0.012901414791321895,0.0023828982599985093,0.0005620345862596753,0.00048008189838894466,0.865966093697051,0.022363334258450652,0.0015302402459270537,0.0009136283417118346,0.0008308720949380664,0.8506477868832995,0.008557941153922388,0.0019112384184876551,0.0011178500317181803,0.0011625910529068036,0.8675561107500481,0.012839217102952756,0.002316925192420392,0.001546938234479334,0.0014237286221576346,0.8600148753212041,0.0034899419636282483,0.001712905654137017,0.0014057332572433854,0.002167567028700635,0.8728447240861631,0.002787818253606606,0.0004166708335333109,0.0004139101749391825,0.00041882975857346084,0.8819985109096495,0.00014788246670402412,2.3976653172754967e-05,2.427397464115497e-05,9.863840475359957e-06,0.8879319942443861,0.006504775541561842,0.0008655515693699769,0.0010900387959338702,0.0005729365752821748,0.8786605932922925,0.0018448493632124638,0.00040860462861251574,0.0005368996871675709,0.00023835756770806512,0.8855230644330447,0.0028990719370202375,0.000926240737488178,0.0007466119980856062,0.00033234335871367077,0.882729785672545,0.027467510971964048,0.009353865404455515,0.008508864728061834,0.0055301896657028215,0.8321750727842279,0.0005225391656778107,0.0003249579270588122,0.00016981151012762847,0.00012852409544205335,0.887284521443907,0.0023529604420066664,0.0008509306747317916,0.0006910187938817941,0.0004006784048198404,0.8841872859578491,4.672707869596885e-05,1.8389094451737426e-05,1.0112203233931675e-05,6.690697746065837e-06,0.8883323846966815
05/04/2025 16:35:18,0.008048981693263181,0.0007976731669991935,0.0036645238926501953,0.002641926735288442,0.9259440115017341,0.0021408207900732563,0.0005105736517866897,0.001363580975704054,0.0013419884005153799,0.9383334927303912,0.001742691997089926,0.0004615888311124641,0.0014215161450966806,0.0014254966874880472,0.9385443716030293,0.001848914628199949,0.0007394728950377917,0.002462633522941477,0.0020900050628734003,0.9366171206441813,0.005399599240050103,0.0006313579090514069,0.0031856725050924775,0.0022921097691037647,0.9295128927833799,0.005702448103031382,0.000672396320746746,0.004121189097365574,0.0025571394562871603,0.9272497194246023,0.01042471622632871,0.000645608442480858,0.005979977377263374,0.003411554990600816,0.9173996115444937,0.0015573234014864977,0.00037183164947717634,0.0008865568803234927,0.0016405640256289976,0.9421138448944705,8.54476723851413e-05,9.90849944031149e-06,4.733093224444723e-05,4.3203287923556544e-05,0.8877843972639456,0.004115287431954757,0.0005849292302045266,0.002652922213067498,0.0013413952400316554,0.8799721962455889,0.002492779851164163,0.0003637009479289267,0.0007553696038826473,0.0005228909820016621,0.8841107066974625,0.004095625923400086,0.0006153826981522339,0.0014901604860312245,0.0009390875955022939,0.8804737813833919,0.042898103568239726,0.005095326625668831,0.02421000113640966,0.014116728906929322,0.7941751489538418,0.0006511846002942738,0.00013398254320309076,0.0001333798128383635,0.00024770962682308566,0.8868696266725301,0.0037799461541397276,0.0003843764281399746,0.001581456883927137,0.0009443101862646522,0.8810268599644118,5.903243205193031e-05,4.249169786225678e-06,1.450172743272159e-05,4.063046637101664e-05,0.8880185680067747
05/04/2025 16:35:19,0.009919916866510649,0.006833661295055606,0.004039324003868477,0.0034922503313848927,0.8620670524247435,0.006936419720581974,0.002401358352887432,0.0014235319633698325,0.0014784138956334936,0.8734761821878005,0.0066116088597078,0.0032604274251895582,0.0009806143152982498,0.0013213175593699725,0.8727824680951086,0.012929695868144934,0.003636952007040523,0.0018191029570764502,0.002042122726811846,0.8623623451365534,0.007087232550064634,0.0058840721738213425,0.0021533569513192538,0.002709354725837115,0.8672080241682676,0.008482957109235453,0.005624634093454309,0.006820727247876502,0.005389036068855042,0.8611081780366052,0.023799707617797875,0.013341194167784638,0.0025416481783755527,0.0032814881871409372,0.8324530625640283,0.002124137096195548,0.0020498042251868597,0.00198218276103734,0.0014080419917299732,0.8818642351847171,0.00013875628778180769,0.00018274966074324333,0.00022090693806164295,0.0001472529583266135,0.887774478191996,0.005068989103197625,0.006149196319345293,0.0019187481801636165,0.0020944517908937743,0.8751348268941467,0.0016458202576090345,0.0020774490140428423,0.0014652918889589567,0.0010197689532036199,0.882194020525217,0.003260713480238491,0.0027360748584683097,0.0016873234071791909,0.001387312170047994,0.8799332687244846,0.05336991989867995,0.05960170909033481,0.01556152955798543,0.016717820186258243,0.7435987289305999,0.0005107770605117423,0.0008656797244920855,0.0006548544545707236,0.00041651377395120876,0.8861321663168774,0.0029131013468503314,0.003453627643396513,0.0014248139110280037,0.0012514796480181873,0.879802461164558,2.9584243963165906e-05,3.9528012487933774e-05,7.525134820597924e-06,1.5218579886083514e-05,0.8885070983997602
05/04/2025 16:35:20,0.0014225897612168696,0.001993520836084351,0.00042500794658614836,0.0014451366157420375,0.8803040621609873,0.0005620047293184023,0.0007540389302131866,0.00014098121071119956,0.0005971415751816183,0.8841449888379136,0.00033085708096120133,0.0006962232646145446,0.00014999410120295303,0.0007044747628362451,0.8841387330384396,0.0005757078567351403,0.0012000635664862892,0.0002932802925959998,0.0009086885682776088,0.8838932339300245,0.0008356706051645648,0.001515868336085846,0.0003873563037423935,0.0013275788241846388,0.8806694334396524,0.0008035136179185645,0.001943039842279317,0.00043770172525487783,0.0015788499072975132,0.8800551105063539,0.0037601879511445497,0.0021550303874491314,0.0007053934259405857,0.002644277647615546,0.8709646235155674,0.0005183633934779637,0.0005528364937109416,0.00015707152439129005,0.00039889092569291034,0.8859903472196441,3.837719645984013e-05,3.6601403689170665e-05,5.48050923040117e-06,2.9514001024308973e-05,0.8885045295931322,0.00226730221931104,0.0018960038370399908,0.0002587679796798359,0.0014228174017966559,0.8820836284123693,0.0006478934831601981,0.0007311817153171478,0.00012877690126301728,0.0005222056469956328,0.8871019842245946,0.001217361315784839,0.001178239951526334,0.00015386905831502224,0.0009187317734418714,0.8850364388997745,0.010463463431637145,0.014689492920189996,0.0023861661434512265,0.012840089106786001,0.8415162818689557,0.0003523947418108199,0.0002718019976751256,6.409005595705757e-05,0.00021964234736987818,0.8879709623640595,0.0010948872937538423,0.001053172466476608,0.00014837077264100677,0.0009940656874079731,0.8852880624532665,2.2349060234871804e-05,1.9814004351303538e-05,4.494290951347584e-06,1.6673024394437338e-05,0.8886767157118821
